num_cancion,ngramas,pad,recurrente,transformer
1247,Z,K,K,K
1248,Z,K,K,K
1249,Z,P,P,P
1250,Z,K,K,K
1251,Z,K,K,K
1252,Z,K,K,P
1253,Z,K,K,K
1254,Z,P,P,P
1255,Z,P,K,P
1256,Z,P,P,P
1257,Z,P,P,P
1258,Z,P,P,K
1259,Z,K,K,K
1260,Z,P,P,P
1261,Z,K,K,K
1262,Z,K,K,K
1263,Z,K,K,K
1264,Z,K,K,K
1265,Z,P,P,K
1266,Z,P,K,K
1267,Z,K,K,K
1268,Z,P,P,P
1269,Z,K,K,K
1270,Z,K,P,K
1271,Z,K,K,K
1272,Z,K,K,P
1273,Z,K,K,P
1274,Z,K,K,K
1275,Z,K,K,P
1276,Z,P,P,K
1277,Z,P,P,P
1278,Z,K,K,K
1279,Z,P,P,P
1280,Z,P,P,P
1281,Z,P,K,P
1282,Z,K,K,P
1283,Z,P,P,P
1284,Z,K,P,K
1285,Z,P,K,K
1286,Z,P,K,P
1287,Z,P,P,K
1288,Z,K,K,K
1289,Z,P,P,P
1290,Z,P,P,P
1291,Z,K,K,K
1292,Z,K,K,P
1293,Z,K,K,P
1294,Z,P,K,P
1295,Z,K,P,K
1296,Z,K,K,P
1297,Z,P,P,K
1298,Z,K,P,K
1299,Z,K,K,K
1300,Z,P,P,K
1301,Z,K,K,P
1302,Z,P,K,K
1303,Z,P,P,P
1304,Z,P,K,K
1305,Z,P,P,P
1306,Z,K,K,K
1307,Z,P,P,P
1308,Z,P,P,P
1309,Z,P,K,P
1310,Z,P,P,P
1311,Z,P,P,P
1312,Z,K,K,K
1313,Z,K,K,K
1314,Z,P,P,P
1315,Z,P,P,P
1316,Z,K,K,K
1317,Z,K,K,K
1318,Z,K,K,K
1319,Z,P,K,P
1320,Z,P,K,P
1321,Z,P,P,P
1322,Z,P,K,P
1323,Z,P,P,P
1324,Z,P,P,P
1325,Z,K,K,K
1326,Z,K,K,K
1327,Z,P,P,P
1328,Z,K,K,P
1329,Z,K,K,P
1330,Z,P,P,P
1331,Z,P,P,P
1332,Z,P,K,K
1333,Z,K,K,K
1334,Z,P,K,P
1335,Z,K,K,K
1336,Z,K,K,K
1337,Z,K,P,P
1338,Z,K,K,K
1339,Z,K,K,K
1340,Z,K,K,K
1341,Z,K,K,K
1342,Z,P,P,P
1343,Z,P,K,P
1344,Z,P,P,P
1345,Z,K,K,K
1346,Z,P,P,P
1347,Z,P,P,P
1348,Z,P,K,P
1349,Z,K,K,P
1350,Z,P,P,P
1351,Z,P,P,K
1352,Z,P,K,K
1353,Z,K,K,K
1354,Z,P,P,K
1355,Z,P,P,P
1356,Z,P,K,P
1357,Z,K,K,K
1358,Z,P,K,K
1359,Z,K,P,K
1360,Z,K,K,K
1361,Z,P,P,P
1362,Z,P,P,P
1363,Z,P,P,P
1364,Z,P,K,K
1365,Z,P,P,P
1366,Z,P,K,P
1367,Z,P,P,P
1368,Z,P,P,P
1369,Z,P,K,P
1370,Z,K,K,K
1371,Z,P,P,P
1372,Z,P,P,K
1373,Z,P,P,K
1374,Z,P,P,P
1375,Z,P,P,K
1376,Z,P,P,P
1377,Z,K,K,K
1378,Z,P,P,P
1379,Z,K,K,K
1380,Z,P,P,P
1381,Z,K,K,K
1382,Z,P,P,K
1383,Z,K,K,K
1384,Z,P,K,K
1385,Z,K,P,K
1386,Z,K,K,K
1387,Z,P,P,K
1388,Z,P,P,P
1389,Z,K,K,K
1390,Z,P,P,P
1391,Z,P,K,P
1392,Z,K,K,K
1393,Z,P,K,P
1394,Z,K,K,K
1395,Z,P,K,P
1396,Z,K,K,K
1397,Z,K,K,K
1398,Z,K,K,P
1399,Z,P,P,P
1400,Z,P,P,P
1401,Z,P,P,P
1402,Z,P,P,P
1403,Z,K,K,K
1404,Z,K,K,K
1405,Z,K,K,K
1406,Z,K,K,K
1407,Z,K,K,K
1408,Z,P,K,P
1409,Z,P,K,P
1410,Z,K,K,K
1411,Z,K,K,K
1412,Z,P,P,P
1413,Z,P,P,K
1414,Z,P,P,P
1415,Z,P,P,P
1416,Z,P,K,K
1417,Z,P,P,K
1418,Z,K,K,K
1419,Z,K,K,K
1420,Z,P,K,P
1421,Z,P,K,P
1422,Z,P,K,K
1423,Z,P,P,K
1424,Z,P,P,K
1425,Z,P,P,P
1426,Z,P,K,K
1427,Z,K,K,K
1428,Z,K,K,K
1429,Z,P,P,P
1430,Z,P,P,P
1431,Z,P,P,K
1432,Z,K,K,P
1433,Z,K,K,K
1434,Z,P,K,K
1435,Z,K,K,P
1436,Z,P,K,P
1437,Z,K,P,K
1438,Z,K,K,K
1439,Z,P,P,P
1440,Z,K,K,K
1441,Z,K,K,K
1442,Z,K,K,P
1443,Z,K,K,K
1444,Z,K,K,K
1445,Z,P,K,P
1446,Z,K,P,K
1447,Z,K,K,P
1448,Z,P,P,P
1449,Z,P,K,K
1450,Z,K,K,K
1451,Z,K,K,K
1452,Z,K,K,K
1453,Z,P,K,P
1454,Z,P,P,P
1455,Z,P,P,P
1456,Z,K,P,K
1457,Z,P,P,K
1458,Z,K,K,K
1459,Z,K,P,K
1460,Z,K,K,K
1461,Z,K,K,K
1462,Z,P,P,K
1463,Z,K,K,K
1464,Z,P,P,K
1465,Z,K,K,K
1466,Z,K,K,K
1467,Z,K,K,K
1468,Z,K,K,P
1469,Z,K,K,K
1470,Z,P,K,K
1471,Z,K,K,P
1472,Z,K,K,K
1473,Z,P,P,K
1474,Z,K,P,P
1475,Z,P,K,K
1476,Z,P,K,K
1477,Z,K,P,K
1478,Z,P,P,P
1479,Z,K,K,K
1480,Z,K,K,P
1481,Z,K,P,K
1482,Z,P,K,P
1483,Z,P,P,P
1484,Z,P,P,K
1485,Z,P,P,P
1486,Z,K,K,K
1487,Z,P,K,K
1488,Z,K,K,K
1489,Z,P,P,P
1490,Z,P,P,P
1491,Z,P,P,P
1492,Z,K,P,P
1493,Z,K,K,K
1494,Z,P,P,P
1495,Z,K,K,K
1496,Z,P,P,P
1497,Z,K,K,K
1498,Z,P,P,P
1499,Z,K,K,K
1500,Z,P,P,P
1501,Z,K,K,K
1502,Z,K,K,K
1503,Z,K,P,K
1504,Z,K,K,K
1505,Z,P,P,P
1506,Z,P,P,K
1507,Z,P,P,P
1508,Z,P,P,P
1509,Z,P,K,K
1510,Z,P,K,P
1511,Z,P,P,K
1512,Z,P,P,P
1513,Z,K,K,K
1514,Z,K,K,K
1515,Z,K,K,K
1516,Z,P,K,K
1517,Z,P,P,P
1518,Z,P,P,P
1519,Z,K,K,P
1520,Z,K,K,K
1521,Z,K,K,K
1522,Z,P,P,P
1523,Z,K,K,P
1524,Z,P,P,K
1525,Z,K,K,K
1526,Z,P,K,K
1527,Z,P,P,P
1528,Z,P,P,P
1529,Z,K,K,K
1530,Z,P,P,P
1531,Z,P,P,P
1532,Z,P,P,P
1533,Z,K,P,K
1534,Z,P,K,P
1535,Z,P,K,P
1536,Z,K,K,K
1537,Z,P,P,P
1538,Z,K,K,P
1539,Z,P,P,P
1540,Z,K,K,K
1541,Z,P,P,K
1542,Z,P,P,P
1543,Z,P,P,P
1544,Z,K,K,K
1545,Z,P,K,K
1546,Z,K,K,K
1547,Z,K,P,P
1548,Z,K,K,K
1549,Z,P,P,K
1550,Z,K,K,K
1551,Z,K,K,P
1552,Z,P,K,P
1553,Z,K,P,K
1554,Z,P,P,P
1555,Z,K,K,P
1556,Z,K,K,K
1557,Z,P,P,K
1558,Z,K,K,K
1559,Z,P,K,P
1560,Z,K,K,K
1561,Z,K,K,K
1562,Z,K,K,K
1563,Z,K,K,K
1564,Z,P,P,P
1565,Z,P,P,P
1566,Z,K,K,K
1567,Z,K,K,K
1568,Z,K,K,K
1569,Z,K,K,K
1570,Z,P,K,P
1571,Z,P,P,P
1572,Z,P,P,P
1573,Z,P,P,K
1574,Z,P,K,P
1575,Z,P,K,K
1576,Z,P,P,K
1577,Z,P,P,P
1578,Z,P,P,K
1579,Z,K,K,K
1580,Z,K,K,K
1581,Z,K,K,K
1582,Z,P,K,K
1583,Z,P,K,P
1584,Z,P,K,P
1585,Z,P,P,K
1586,Z,K,K,K
1587,Z,K,K,K
1588,Z,K,K,K
1589,Z,K,K,P
1590,Z,K,K,K
1591,Z,K,K,K
1592,Z,P,P,P
1593,Z,K,K,P
1594,Z,P,P,P
1595,Z,K,K,K
1596,Z,K,K,K
1597,Z,P,P,P
1598,Z,P,P,P
1599,Z,P,P,P
1600,Z,P,K,P
1601,Z,P,K,K
1602,Z,P,P,P
1603,Z,K,K,P
1604,Z,K,K,K
1605,Z,P,P,P
1606,Z,P,K,P
1607,Z,K,K,K
1608,Z,K,K,K
1609,Z,P,K,P
1610,Z,P,P,K
1611,Z,P,K,P
1612,Z,P,P,P
1613,Z,K,K,K
1614,Z,P,P,P
1615,Z,P,P,P
1616,Z,K,K,P
1617,Z,P,K,K
1618,Z,K,K,K
1619,Z,P,P,P
1620,Z,P,P,P
1621,Z,P,P,P
1622,Z,K,K,P
1623,Z,K,K,K
1624,Z,K,K,K
1625,Z,K,K,P
1626,Z,K,K,K
1627,Z,P,K,P
1628,Z,K,K,K
1629,Z,P,P,K
1630,Z,P,P,P
1631,Z,P,P,P
1632,Z,P,K,P
1633,Z,P,P,P
1634,Z,K,K,K
1635,Z,K,K,K
1636,Z,K,P,K
1637,Z,P,P,P
1638,Z,P,P,K
1639,Z,P,P,P
1640,Z,P,K,P
1641,Z,K,K,K
1642,Z,P,P,P
1643,Z,P,P,P
1644,Z,K,K,K
1645,Z,K,K,K
1646,Z,K,K,K
1647,Z,P,P,P
1648,Z,P,P,P
1649,Z,K,K,K
1650,Z,P,K,K
1651,Z,P,P,K
1652,Z,K,K,K
1653,Z,K,K,P
1654,Z,K,K,P
1655,Z,P,P,K
1656,Z,K,P,K
1657,Z,P,P,P
1658,Z,P,K,P
1659,Z,P,P,K
1660,Z,K,K,K
1661,Z,P,P,P
1662,Z,K,K,K
1663,Z,K,K,P
1664,Z,K,K,K
1665,Z,P,K,K
1666,Z,P,P,P
1667,Z,P,K,K
1668,Z,P,P,K
1669,Z,K,K,K
1670,Z,P,P,K
1671,Z,P,P,P
1672,Z,K,K,K
1673,Z,P,P,P
1674,Z,P,P,P
1675,Z,K,K,K
1676,Z,P,P,P
1677,Z,P,K,K
1678,Z,P,K,P
1679,Z,P,P,P
1680,Z,K,K,K
1681,Z,K,K,P
1682,Z,P,K,K
1683,Z,P,P,P
1684,Z,P,P,P
1685,Z,K,K,K
1686,Z,K,K,K
1687,Z,P,P,P
1688,Z,P,K,P
1689,Z,K,K,K
1690,Z,P,K,K
1691,Z,K,K,P
1692,Z,K,K,K
1693,Z,K,P,P
1694,Z,K,K,K
1695,Z,P,P,P
1696,Z,K,K,P
1697,Z,P,P,P
1698,Z,P,P,P
1699,Z,K,K,K
1700,Z,P,P,K
1701,Z,P,P,K
1702,Z,K,K,K
1703,Z,P,P,P
1704,Z,K,K,K
1705,Z,P,K,P
1706,Z,K,K,P
1707,Z,P,P,K
1708,Z,K,K,K
1709,Z,P,P,K
1710,Z,P,K,P
1711,Z,P,P,P
1712,Z,K,K,P
1713,Z,P,K,K
1714,Z,P,P,P
1715,Z,K,P,P
1716,Z,P,K,P
1717,Z,P,P,P
1718,Z,K,K,K
1719,Z,K,K,K
1720,Z,K,K,K
1721,Z,K,K,K
1722,Z,P,K,K
1723,Z,P,P,P
1724,Z,P,P,P
1725,Z,P,P,P
1726,Z,K,K,K
1727,Z,K,K,K
1728,Z,P,K,P
1729,Z,P,K,K
1730,Z,K,K,K
1731,Z,P,P,P
1732,Z,K,P,P
1733,Z,P,K,P
1734,Z,P,K,P
1735,Z,K,K,K
1736,Z,P,K,K
1737,Z,P,K,K
1738,Z,P,P,P
1739,Z,K,P,K
1740,Z,P,K,P
1741,Z,K,K,P
1742,Z,K,P,K
1743,Z,P,P,K
1744,Z,P,P,P
1745,Z,K,K,K
1746,Z,P,K,P
1747,Z,P,P,P
1748,Z,P,P,P
1749,Z,P,P,K
1750,Z,P,K,P
1751,Z,K,K,K
1752,Z,K,P,P
1753,Z,P,K,P
1754,Z,K,K,P
1755,Z,K,K,K
1756,Z,K,K,K
1757,Z,P,P,P
1758,Z,K,K,K
1759,Z,P,P,P
1760,Z,P,P,K
1761,Z,P,P,P
1762,Z,K,K,K
1763,Z,P,P,P
1764,Z,P,K,P
1765,Z,P,P,K
1766,Z,K,K,P
1767,Z,P,P,K
1768,Z,P,P,P
1769,Z,P,P,P
1770,Z,P,K,P
1771,Z,P,P,K
1772,Z,P,K,K
1773,Z,K,K,K
1774,Z,K,P,P
1775,Z,P,P,P
1776,Z,P,P,P
1777,Z,P,K,K
1778,Z,K,K,K
1779,Z,K,K,K
1780,Z,K,K,K
1781,Z,P,P,K
1782,Z,P,P,P
1783,Z,P,P,P
1784,Z,P,P,P
1785,Z,P,P,K
1786,Z,K,K,P
1787,Z,P,P,P
1788,Z,K,K,K
1789,Z,P,K,P
1790,Z,K,K,K
1791,Z,K,K,K
1792,Z,P,K,K
1793,Z,K,K,K
1794,Z,K,K,K
1795,Z,K,K,K
1796,Z,K,K,K
1797,Z,P,P,K
1798,Z,K,K,P
1799,Z,K,K,K
1800,Z,K,K,K
1801,Z,P,K,P
1802,Z,P,K,P
1803,Z,P,K,K
1804,Z,P,P,P
1805,Z,K,K,K
1806,Z,P,P,P
1807,Z,P,P,P
1808,Z,P,P,P
1809,Z,K,K,P
1810,Z,K,K,P
1811,Z,K,K,K
1812,Z,P,P,P
1813,Z,P,P,P
1814,Z,P,K,P
1815,Z,P,P,P
1816,Z,K,K,K
1817,Z,K,K,P
1818,Z,K,K,K
1819,Z,P,P,P
1820,Z,K,K,K
1821,Z,K,P,K
1822,Z,P,P,P
1823,Z,K,K,K
1824,Z,K,K,K
1825,Z,K,K,K
1826,Z,P,P,P
1827,Z,K,P,K
1828,Z,K,P,K
1829,Z,P,P,P
1830,Z,K,K,K
1831,Z,P,K,K
1832,Z,P,K,P
1833,Z,K,K,P
1834,Z,K,K,K
1835,Z,P,P,K
1836,Z,K,K,P
1837,Z,K,K,K
1838,Z,K,K,P
1839,Z,P,P,K
1840,Z,K,K,K
1841,Z,P,P,P
1842,Z,P,P,K
1843,Z,P,P,K
1844,Z,P,P,P
1845,Z,P,P,P
1846,Z,P,P,P
1847,Z,K,K,P
1848,Z,K,K,K
1849,Z,P,P,P
1850,Z,P,P,P
1851,Z,K,K,P
1852,Z,K,K,K
1853,Z,P,P,P
1854,Z,P,K,K
1855,Z,K,K,P
1856,Z,P,P,P
1857,Z,K,K,K
1858,Z,K,K,P
1859,Z,K,K,K
1860,Z,P,P,K
1861,Z,K,K,K
1862,Z,P,K,K
1863,Z,K,K,K
1864,Z,P,P,K
1865,Z,P,P,P
1866,Z,P,K,P
1867,Z,K,K,P
1868,Z,P,P,P
1869,Z,K,K,K
1870,Z,P,K,P
1871,Z,K,K,K
1872,Z,P,P,P
1873,Z,P,P,P
1874,Z,P,K,P
1875,Z,P,P,P
1876,Z,K,K,K
1877,Z,P,P,P
1878,Z,P,P,P
1879,Z,P,P,P
1880,Z,K,K,P
1881,Z,P,P,K
1882,Z,P,P,P
1883,Z,P,P,K
1884,Z,P,P,P
1885,Z,P,P,K
1886,Z,P,P,P
1887,Z,K,K,K
1888,Z,P,P,P
1889,Z,P,P,P
1890,Z,K,P,P
1891,Z,P,P,P
1892,Z,K,K,K
1893,Z,K,K,K
1894,Z,P,K,P
1895,Z,K,K,K
1896,Z,P,P,P
1897,Z,P,P,P
1898,Z,P,K,P
1899,Z,K,K,K
1900,Z,P,P,K
1901,Z,K,K,K
1902,Z,K,K,K
1903,Z,P,P,P
1904,Z,P,P,K
1905,Z,K,K,K
1906,Z,K,P,K
1907,Z,K,K,K
1908,Z,P,K,P
1909,Z,K,K,K
1910,Z,K,P,P
1911,Z,P,P,P
1912,Z,P,P,K
1913,Z,K,K,K
1914,Z,P,P,P
1915,Z,P,P,P
1916,Z,K,K,P
1917,Z,P,K,P
1918,Z,P,P,K
1919,Z,K,K,K
1920,Z,K,P,K
1921,Z,K,K,K
1922,Z,P,K,P
1923,Z,P,K,P
1924,Z,P,K,K
1925,Z,P,K,K
1926,Z,K,K,K
1927,Z,P,P,P
1928,Z,K,K,K
1929,Z,P,P,P
1930,Z,K,K,K
1931,Z,K,K,K
1932,Z,P,K,K
1933,Z,K,K,P
1934,Z,K,K,K
1935,Z,K,K,P
1936,Z,P,K,K
1937,Z,P,P,K
1938,Z,K,K,P
1939,Z,P,P,P
1940,Z,P,P,P
1941,Z,K,K,K
1942,Z,P,P,K
1943,Z,K,K,P
1944,Z,K,P,K
1945,Z,P,P,P
1946,Z,P,K,P
1947,Z,K,P,P
1948,Z,K,K,K
1949,Z,K,K,K
1950,Z,P,P,P
1951,Z,K,K,K
1952,Z,K,K,K
1953,Z,P,K,P
1954,Z,P,K,K
1955,Z,P,P,P
1956,Z,P,K,P
1957,Z,K,K,K
1958,Z,P,P,P
1959,Z,K,K,K
1960,Z,K,K,K
1961,Z,K,K,P
1962,Z,K,K,K
1963,Z,K,K,K
1964,Z,K,P,K
1965,Z,P,K,K
1966,Z,P,P,P
1967,Z,K,P,K
1968,Z,P,P,P
1969,Z,K,K,K
1970,Z,P,K,P
1971,Z,K,K,K
1972,Z,P,P,P
1973,Z,K,P,K
1974,Z,K,K,K
1975,Z,P,P,P
1976,Z,P,K,P
1977,Z,P,P,K
1978,Z,P,P,K
1979,Z,K,K,P
1980,Z,P,K,K
1981,Z,K,K,K
1982,Z,K,P,P
1983,Z,P,P,K
1984,Z,P,P,P
1985,Z,K,P,K
1986,Z,K,K,P
1987,Z,K,P,K
1988,Z,P,P,P
1989,Z,P,P,K
1990,Z,P,K,K
1991,Z,P,P,P
1992,Z,P,K,P
1993,Z,K,K,K
1994,Z,P,P,P
1995,Z,P,K,P
1996,Z,P,P,P
1997,Z,P,P,K
1998,Z,K,K,K
1999,Z,P,K,P
2000,Z,P,P,P
2001,Z,K,K,P
2002,Z,K,K,K
2003,Z,K,K,K
2004,Z,K,K,K
2005,Z,K,K,K
2006,Z,K,K,K
2007,Z,P,P,P
2008,Z,P,P,K
2009,Z,P,P,P
2010,Z,K,P,K
2011,Z,P,K,P
2012,Z,P,K,P
2013,Z,P,P,P
2014,Z,P,P,K
2015,Z,K,K,K
2016,Z,P,K,P
2017,Z,P,K,P
2018,Z,P,P,P
2019,Z,P,P,P
2020,Z,K,K,K
2021,Z,P,P,P
2022,Z,P,K,P
2023,Z,P,K,P
2024,Z,P,P,K
2025,Z,K,K,P
2026,Z,K,K,K
2027,Z,P,P,P
2028,Z,K,K,K
2029,Z,K,K,P
2030,Z,K,K,K
2031,Z,P,K,P
2032,Z,K,P,K
2033,Z,K,K,K
2034,Z,P,P,P
2035,Z,P,K,P
2036,Z,P,P,P
2037,Z,K,K,K
2038,Z,K,K,K
2039,Z,P,K,P
2040,Z,P,K,K
2041,Z,K,K,P
2042,Z,P,P,K
2043,Z,K,K,K
2044,Z,P,P,K
2045,Z,K,K,P
2046,Z,P,P,K
2047,Z,P,P,K
2048,Z,P,P,P
2049,Z,K,K,K
2050,Z,K,K,K
2051,Z,P,P,P
2052,Z,K,K,P
2053,Z,K,K,K
2054,Z,K,K,K
2055,Z,P,K,K
2056,Z,P,K,P
2057,Z,P,K,P
2058,Z,P,P,K
2059,Z,P,P,K
2060,Z,K,K,K
2061,Z,P,P,K
2062,Z,K,P,K
2063,Z,P,P,P
2064,Z,K,K,P
2065,Z,P,K,P
2066,Z,P,P,P
2067,Z,K,K,P
2068,Z,P,P,P
2069,Z,K,P,P
2070,Z,K,K,P
2071,Z,P,P,P
2072,Z,P,P,P
2073,Z,P,P,P
2074,Z,P,P,P
2075,Z,K,K,P
2076,Z,K,K,P
2077,Z,P,P,K
2078,Z,P,K,P
2079,Z,P,K,K
2080,Z,K,K,K
2081,Z,K,K,K
2082,Z,K,K,K
2083,Z,P,P,P
2084,Z,K,P,P
2085,Z,K,K,K
2086,Z,P,P,P
2087,Z,K,K,K
2088,Z,K,K,K
2089,Z,K,P,K
2090,Z,P,P,P
2091,Z,K,K,K
2092,Z,P,P,K
2093,Z,K,P,K
2094,Z,P,P,P
2095,Z,P,P,P
2096,Z,P,P,P
2097,Z,P,P,P
2098,Z,K,K,K
2099,Z,K,P,K
2100,Z,P,K,K
2101,Z,K,K,K
2102,Z,P,K,P
2103,Z,P,P,K
2104,Z,P,K,K
2105,Z,K,K,K
2106,Z,K,K,P
2107,Z,P,K,P
2108,Z,K,K,K
2109,Z,P,K,P
2110,Z,K,P,K
2111,Z,P,P,P
2112,Z,K,P,K
2113,Z,P,P,P
2114,Z,P,P,P
2115,Z,P,K,K
2116,Z,P,K,P
2117,Z,K,P,P
2118,Z,P,K,K
2119,Z,P,P,K
2120,Z,P,P,P
2121,Z,K,K,K
2122,Z,P,K,K
2123,Z,P,P,P
2124,Z,P,P,K
2125,Z,P,P,P
2126,Z,P,P,P
2127,Z,K,K,K
2128,Z,P,K,P
2129,Z,K,P,K
2130,Z,K,P,K
2131,Z,K,P,K
2132,Z,K,K,K
2133,Z,P,K,P
2134,Z,K,K,K
2135,Z,K,K,K
2136,Z,K,K,P
2137,Z,P,K,P
2138,Z,P,P,P
2139,Z,K,K,K
2140,Z,P,P,P
2141,Z,P,P,P
2142,Z,K,K,P
2143,Z,K,K,K
2144,Z,P,P,K
2145,Z,P,P,P
2146,Z,K,K,K
2147,Z,K,K,K
2148,Z,K,K,K
2149,Z,K,P,P
2150,Z,P,P,K
2151,Z,K,K,K
2152,Z,P,P,P
2153,Z,K,P,K
2154,Z,K,K,K
2155,Z,P,P,P
2156,Z,K,K,K
2157,Z,K,K,K
2158,Z,P,P,P
2159,Z,K,P,K
2160,Z,P,P,P
2161,Z,K,K,K
2162,Z,P,K,K
2163,Z,K,K,K
2164,Z,P,P,P
2165,Z,P,P,P
2166,Z,P,P,P
2167,Z,P,P,K
2168,Z,P,K,K
2169,Z,P,P,P
2170,Z,K,K,K
2171,Z,K,K,K
2172,Z,P,P,K
2173,Z,P,K,P
2174,Z,P,P,P
2175,Z,K,K,K
2176,Z,K,K,K
2177,Z,K,K,P
2178,Z,K,K,K
2179,Z,P,K,K
2180,Z,P,P,P
2181,Z,P,P,P
2182,Z,K,K,P
2183,Z,P,P,P
2184,Z,K,K,K
2185,Z,P,K,P
2186,Z,K,K,K
2187,Z,K,K,K
2188,Z,K,K,K
2189,Z,K,K,K
2190,Z,K,K,K
2191,Z,K,P,K
2192,Z,K,K,K
2193,Z,P,K,P
2194,Z,K,K,K
2195,Z,K,K,P
2196,Z,P,K,P
2197,Z,P,K,P
2198,Z,K,K,K
2199,Z,K,P,K
2200,Z,P,P,K
2201,Z,P,K,P
2202,Z,P,P,P
2203,Z,K,K,K
2204,Z,P,P,P
2205,Z,P,P,K
2206,Z,K,K,K
2207,Z,P,P,P
2208,Z,P,P,P
2209,Z,K,K,K
2210,Z,K,K,K
2211,Z,K,P,K
2212,Z,P,P,P
2213,Z,P,P,P
2214,Z,P,K,P
2215,Z,P,P,P
2216,Z,K,P,P
2217,Z,P,P,P
2218,Z,K,P,K
2219,Z,P,K,P
2220,Z,K,K,K
2221,Z,K,K,K
2222,Z,P,P,K
2223,Z,P,K,K
2224,Z,K,K,K
2225,Z,P,K,K
2226,Z,P,P,P
2227,Z,K,P,K
2228,Z,P,K,P
2229,Z,K,P,K
2230,Z,P,P,P
2231,Z,K,K,K
2232,Z,P,P,P
2233,Z,P,P,P
2234,Z,P,P,P
2235,Z,K,P,K
2236,Z,P,P,P
2237,Z,P,K,P
2238,Z,P,P,P
2239,Z,P,K,K
2240,Z,P,P,P
2241,Z,P,P,P
2242,Z,K,K,K
2243,Z,K,K,P
2244,Z,K,K,K
2245,Z,K,K,P
2246,Z,K,K,K
2247,Z,P,P,P
2248,Z,P,P,P
2249,Z,K,K,K
2250,Z,P,K,P
2251,Z,P,P,P
2252,Z,P,K,K
2253,Z,P,P,K
2254,Z,K,K,K
2255,Z,P,P,P
2256,Z,K,P,K
2257,Z,K,K,K
2258,Z,K,P,K
2259,Z,P,K,P
2260,Z,K,K,P
2261,Z,P,P,K
2262,Z,P,K,P
2263,Z,P,P,P
2264,Z,P,P,P
2265,Z,K,K,K
2266,Z,P,K,K
2267,Z,K,P,K
2268,Z,P,P,P
2269,Z,P,P,P
2270,Z,P,K,P
2271,Z,P,K,P
2272,Z,P,P,P
2273,Z,P,P,K
2274,Z,P,P,P
2275,Z,P,P,P
2276,Z,P,P,P
2277,Z,K,K,K
2278,Z,P,K,P
2279,Z,P,K,P
2280,Z,P,K,P
2281,Z,P,K,P
2282,Z,P,P,P
2283,Z,K,K,K
2284,Z,K,K,K
2285,Z,K,K,P
2286,Z,P,P,P
2287,Z,P,K,P
2288,Z,K,K,K
2289,Z,K,K,K
2290,Z,P,K,K
2291,Z,P,P,K
2292,Z,P,K,K
2293,Z,P,K,K
2294,Z,K,K,K
2295,Z,P,K,P
2296,Z,K,K,K
2297,Z,P,P,P
2298,Z,K,K,K
2299,Z,P,P,P
2300,Z,K,K,K
2301,Z,K,K,K
2302,Z,P,P,P
2303,Z,K,K,K
2304,Z,P,P,P
2305,Z,K,K,K
2306,Z,K,P,P
2307,Z,P,P,K
2308,Z,P,P,K
2309,Z,K,K,P
2310,Z,P,K,P
2311,Z,K,K,K
2312,Z,P,P,P
2313,Z,K,K,K
2314,Z,P,P,P
2315,Z,P,P,P
2316,Z,P,K,K
2317,Z,K,K,K
2318,Z,K,P,P
2319,Z,K,K,K
2320,Z,P,K,K
2321,Z,P,K,K
2322,Z,P,P,P
2323,Z,K,K,K
2324,Z,P,K,P
2325,Z,P,P,P
2326,Z,K,K,K
2327,Z,K,K,K
2328,Z,P,P,P
2329,Z,P,P,P
2330,Z,K,K,K
2331,Z,K,K,P
2332,Z,P,P,P
2333,Z,K,P,P
2334,Z,P,K,P
2335,Z,K,K,K
2336,Z,K,K,K
2337,Z,P,P,P
2338,Z,P,P,P
2339,Z,K,P,K
2340,Z,K,K,K
2341,Z,K,K,P
2342,Z,K,K,K
2343,Z,P,P,K
2344,Z,P,P,P
2345,Z,P,K,P
2346,Z,P,P,K
2347,Z,P,P,P
2348,Z,K,K,K
2349,Z,K,K,K
2350,Z,K,K,K
2351,Z,K,K,P
2352,Z,P,P,P
2353,Z,K,K,K
2354,Z,P,P,P
2355,Z,K,K,K
2356,Z,P,P,P
2357,Z,P,P,P
2358,Z,P,P,K
2359,Z,P,P,P
2360,Z,P,P,K
2361,Z,P,P,K
2362,Z,K,K,K
2363,Z,P,P,P
2364,Z,P,K,P
2365,Z,P,P,P
2366,Z,K,K,K
2367,Z,P,K,P
2368,Z,P,P,P
2369,Z,K,K,K
2370,Z,P,P,P
2371,Z,K,K,K
2372,Z,K,K,K
2373,Z,P,P,P
2374,Z,P,K,P
2375,Z,P,P,P
2376,Z,K,K,K
2377,Z,K,K,P
2378,Z,K,K,K
2379,Z,P,K,P
2380,Z,K,K,K
2381,Z,K,K,K
2382,Z,K,P,K
2383,Z,K,K,K
2384,Z,P,K,P
2385,Z,P,P,P
2386,Z,P,K,K
2387,Z,P,K,K
2388,Z,P,K,P
2389,Z,P,P,P
2390,Z,P,K,P
2391,Z,P,P,P
2392,Z,P,K,P
2393,Z,P,P,P
2394,Z,K,K,P
2395,Z,P,P,K
2396,Z,P,K,P
2397,Z,P,P,P
2398,Z,P,P,K
2399,Z,P,P,P
2400,Z,P,P,K
2401,Z,P,P,P
2402,Z,K,K,K
2403,Z,P,P,K
2404,Z,K,K,K
2405,Z,K,K,K
2406,Z,K,P,P
2407,Z,P,P,P
2408,Z,P,K,P
2409,Z,K,K,K
2410,Z,P,P,P
